"WINDOWSCLIENT","\Microsoft\Windows\SystemRestore\SR","N/A","Ready","Interactive/Background","4/29/2025 10:22:48 AM","0","Microsoft Corporation","%windir%\system32\srtasks.exe ExecuteScheduledSPPCreation","N/A","This task creates regular system protection points.","Enabled","Only Start If Idle for  minutes, If Not Idle Retry For  minutes Stop the task if Idle State end","No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"WINDOWSCLIENT","\Microsoft\Windows\Task Manager\Interactive","N/A","Ready","Interactive/Background","11/30/1999 12:00:00 AM","267011","Microsoft Corporation","COM handler","N/A","Runs a task as the interactive user.","Enabled","Disabled","","INTERACTIVE","Disabled","Disabled","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"WINDOWSCLIENT","\Microsoft\Windows\TextServicesFramework\MsCtfMonitor","N/A","Ready","Interactive/Background","4/30/2025 12:09:05 PM","0","N/A","COM handler","N/A","TextServicesFramework monitor task","Enabled","Disabled","","Users","Disabled","Disabled","Scheduling data is not available in this format.","At logon time","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"WINDOWSCLIENT","\Microsoft\Windows\Time Synchronization\ForceSynchronizeTime","N/A","Ready","Interactive/Background","11/30/1999 12:00:00 AM","267011","Microsoft Corporation","COM handler","N/A","This task performs time synchronization.","Enabled","Disabled","","LOCAL SERVICE","Disabled","72:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"WINDOWSCLIENT","\Microsoft\Windows\Time Synchronization\SynchronizeTime","N/A","Ready","Interactive/Background","4/30/2025 9:28:42 AM","1056","Microsoft Corporation","%windir%\system32\sc.exe start w32time task_started","N/A","Maintains date and time synchronization on all clients and servers in the network. If this service is stopped, date and time synchronization will be unavailable. If this service is disabled, any services that explicitly depend on it will fail to start.","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","LOCAL SERVICE","Disabled","72:00:00","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"WINDOWSCLIENT","\Microsoft\Windows\Time Zone\SynchronizeTimeZone","N/A","Ready","Interactive/Background","4/29/2025 10:07:39 AM","0","Microsoft Corporation","%windir%\system32\tzsync.exe ","N/A","Updates timezone information. If this task is stopped, local time may not be accurate for some time zones.","Enabled","Disabled","Stop On Battery Mode","SYSTEM","Disabled","01:00:00","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"WINDOWSCLIENT","\Microsoft\Windows\TPM\Tpm-HASCertRetr","N/A","Ready","Interactive/Background","11/30/1999 12:00:00 AM","267011","Microsoft Corporation","COM handler","N/A","This task requests a Health Attestation Certificate.","Enabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"WINDOWSCLIENT","\Microsoft\Windows\TPM\Tpm-Maintenance","N/A","Ready","Interactive/Background","11/30/1999 12:00:00 AM","267011","Microsoft Corporation","COM handler","N/A","This task supports the Trusted Platform Module (TPM) by performing background actions on behalf of the OS.","Enabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"WINDOWSCLIENT","\Microsoft\Windows\TPM\Tpm-Maintenance","N/A","Ready","Interactive/Background","11/30/1999 12:00:00 AM","267011","Microsoft Corporation","COM handler","N/A","This task supports the Trusted Platform Module (TPM) by performing background actions on behalf of the OS.","Enabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"WINDOWSCLIENT","\Microsoft\Windows\TPM\Tpm-Maintenance","N/A","Ready","Interactive/Background","11/30/1999 12:00:00 AM","267011","Microsoft Corporation","COM handler","N/A","This task supports the Trusted Platform Module (TPM) by performing background actions on behalf of the OS.","Enabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"WINDOWSCLIENT","\Microsoft\Windows\TPM\Tpm-Maintenance","N/A","Ready","Interactive/Background","11/30/1999 12:00:00 AM","267011","Microsoft Corporation","COM handler","N/A","This task supports the Trusted Platform Module (TPM) by performing background actions on behalf of the OS.","Enabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"WINDOWSCLIENT","\Microsoft\Windows\UNP\RunUpdateNotificationMgr","N/A","Disabled","Interactive/Background","11/30/1999 12:00:00 AM","267011","N/A","%windir%\System32\UNP\UpdateNotificationMgr.exe ","N/A","N/A","Disabled","Disabled","Stop On Battery Mode","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:30:00 AM","6/2/2016","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"WINDOWSCLIENT","\Microsoft\Windows\UNP\RunUpdateNotificationMgr","N/A","Disabled","Interactive/Background","11/30/1999 12:00:00 AM","267011","N/A","%windir%\System32\UNP\UpdateNotificationMgr.exe ","N/A","N/A","Disabled","Disabled","Stop On Battery Mode","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","At system start up","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"WINDOWSCLIENT","\Microsoft\Windows\UpdateOrchestrator\Reboot_AC","N/A","Disabled","Interactive/Background","1/31/2025 1:46:00 AM","267014","N/A","%systemroot%\system32\MusNotification.exe /RunOnAC RebootDialog","N/A","N/A","Disabled","Disabled","No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","One Time Only","2:45:00 AM","2/1/2025","N/A","N/A","N/A","Disabled","Disabled","Disabled","Disabled"
"WINDOWSCLIENT","\Microsoft\Windows\UpdateOrchestrator\Reboot_Battery","N/A","Disabled","Interactive/Background","1/31/2025 1:46:00 AM","0","N/A","%systemroot%\system32\MusNotification.exe /RunOnBattery RebootDialog","N/A","N/A","Disabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","One Time Only","2:45:00 AM","2/1/2025","N/A","N/A","N/A","Disabled","Disabled","Disabled","Disabled"
"WINDOWSCLIENT","\Microsoft\Windows\UpdateOrchestrator\Report policies","N/A","Ready","Interactive/Background","4/24/2025 10:01:27 AM","0","Microsoft Corporation","%systemroot%\system32\usoclient.exe ReportPolicies","N/A","N/A","Enabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"WINDOWSCLIENT","\Microsoft\Windows\UpdateOrchestrator\Schedule Maintenance Work","N/A","Disabled","Interactive/Background","11/30/1999 12:00:00 AM","267011","N/A","%systemroot%\system32\usoclient.exe StartMaintenanceWork","N/A","N/A","Disabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"WINDOWSCLIENT","\Microsoft\Windows\UpdateOrchestrator\Schedule Scan","5/1/2025 10:54:18 AM","Ready","Interactive/Background","4/30/2025 10:39:28 AM","0","N/A","%systemroot%\system32\usoclient.exe StartScan","N/A","N/A","Enabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","One Time Only, Hourly ","12:00:00 PM","1/1/2019","N/A","N/A","N/A","22 Hour(s), 0 Minute(s)","None","Disabled","Disabled"
"WINDOWSCLIENT","\Microsoft\Windows\UpdateOrchestrator\Schedule Scan Static Task","N/A","Ready","Interactive/Background","4/30/2025 12:52:09 PM","0","Microsoft Corporation","%systemroot%\system32\usoclient.exe StartScan","N/A","This task performs a scheduled Windows Update scan.","Enabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"WINDOWSCLIENT","\Microsoft\Windows\UpdateOrchestrator\Schedule Scan Static Task","N/A","Ready","Interactive/Background","4/30/2025 12:52:09 PM","0","Microsoft Corporation","%systemroot%\system32\usoclient.exe StartScan","N/A","This task performs a scheduled Windows Update scan.","Enabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"WINDOWSCLIENT","\Microsoft\Windows\UpdateOrchestrator\Schedule Scan Static Task","N/A","Ready","Interactive/Background","4/30/2025 12:52:09 PM","0","Microsoft Corporation","%systemroot%\system32\usoclient.exe StartScan","N/A","This task performs a scheduled Windows Update scan.","Enabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"WINDOWSCLIENT","\Microsoft\Windows\UpdateOrchestrator\Schedule Scan Static Task","N/A","Ready","Interactive/Background","4/30/2025 12:52:09 PM","0","Microsoft Corporation","%systemroot%\system32\usoclient.exe StartScan","N/A","This task performs a scheduled Windows Update scan.","Enabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"WINDOWSCLIENT","\Microsoft\Windows\UpdateOrchestrator\Schedule Scan Static Task","N/A","Ready","Interactive/Background","4/30/2025 12:52:09 PM","0","Microsoft Corporation","%systemroot%\system32\usoclient.exe StartScan","N/A","This task performs a scheduled Windows Update scan.","Enabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","When an event occurs","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"WINDOWSCLIENT","\Microsoft\Windows\UpdateOrchestrator\Schedule Wake To Work","N/A","Disabled","Interactive/Background","11/30/1999 12:00:00 AM","267011","N/A","%systemroot%\system32\usoclient.exe StartWork","N/A","N/A","Disabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"WINDOWSCLIENT","\Microsoft\Windows\UpdateOrchestrator\Schedule Work","N/A","Disabled","Interactive/Background","11/30/1999 12:00:00 AM","267011","N/A","%systemroot%\system32\usoclient.exe StartWork","N/A","N/A","Disabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","One Time Only","12:15:31 AM","4/21/2025","N/A","N/A","N/A","Disabled","Disabled","Disabled","Disabled"
"WINDOWSCLIENT","\Microsoft\Windows\UpdateOrchestrator\UpdateModelTask","N/A","Ready","Interactive/Background","2/3/2025 6:48:49 PM","0","Microsoft Corporation","%systemroot%\system32\usoclient.exe StartModelUpdates","N/A","This task updates ML Models.","Enabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"WINDOWSCLIENT","\Microsoft\Windows\UpdateOrchestrator\USO_UxBroker","5/2/2025 12:02:43 AM","Ready","Interactive/Background","4/30/2025 9:19:25 AM","0","Microsoft Corporation","%systemroot%\system32\MusNotification.exe ","N/A","This task triggers a system reboot following update installation.","Enabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"WINDOWSCLIENT","\Microsoft\Windows\UpdateOrchestrator\USO_UxBroker","5/2/2025 1:06:34 AM","Ready","Interactive/Background","4/30/2025 9:19:25 AM","0","Microsoft Corporation","%systemroot%\system32\MusNotification.exe ","N/A","This task triggers a system reboot following update installation.","Enabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","3:00:00 AM","1/1/2000","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"WINDOWSCLIENT","\Microsoft\Windows\UPnP\UPnPHostConfig","N/A","Ready","Interactive/Background","11/30/1999 12:00:00 AM","267011","Microsoft","sc.exe config upnphost start= auto","N/A","Set UPnPHost service to Auto-Start","Enabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"WINDOWSCLIENT","\Microsoft\Windows\USB\Usb-Notifications","N/A","Ready","Interactive/Background","11/30/1999 12:00:00 AM","267011","Microsoft Corporation","COM handler","N/A","Usb Error Notification Task","Enabled","Disabled","","INTERACTIVE","Disabled","72:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"WINDOWSCLIENT","\Microsoft\Windows\USB\Usb-Notifications","N/A","Ready","Interactive/Background","11/30/1999 12:00:00 AM","267011","Microsoft Corporation","COM handler","N/A","Usb Error Notification Task","Enabled","Disabled","","INTERACTIVE","Disabled","72:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"WINDOWSCLIENT","\Microsoft\Windows\USB\Usb-Notifications","N/A","Ready","Interactive/Background","11/30/1999 12:00:00 AM","267011","Microsoft Corporation","COM handler","N/A","Usb Error Notification Task","Enabled","Disabled","","INTERACTIVE","Disabled","72:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"WINDOWSCLIENT","\Microsoft\Windows\USB\Usb-Notifications","N/A","Ready","Interactive/Background","11/30/1999 12:00:00 AM","267011","Microsoft Corporation","COM handler","N/A","Usb Error Notification Task","Enabled","Disabled","","INTERACTIVE","Disabled","72:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"WINDOWSCLIENT","\Microsoft\Windows\User Profile Service\HiveUploadTask","N/A","Disabled","Interactive/Background","11/30/1999 12:00:00 AM","267011","Microsoft Corporation","COM handler","N/A","This task will automatically upload a roaming user profile's registry hive to its network location.","Disabled","Only Start If Idle for 10 minutes, If Not Idle Retry For 120 minutes","Stop On Battery Mode","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","One Time Only, Hourly ","12:00:00 AM","8/28/2007","N/A","N/A","N/A","12 Hour(s), 0 Minute(s)","None","Disabled","Disabled"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"WINDOWSCLIENT","\Microsoft\Windows\WaaSMedic\PerformRemediation","5/4/2025 6:15:46 AM","Ready","Interactive/Background","4/28/2025 9:38:56 PM","0","Microsoft Corporation","COM handler","N/A","Helps recover update-related services to the supported configuration.","Enabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","One Time Only, Hourly ","3:00:00 AM","10/15/2000","N/A","N/A","N/A","168 Hour(s), 0 Minute(s)","None","Disabled","Disabled"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"WINDOWSCLIENT","\Microsoft\Windows\WCM\WiFiTask","N/A","Ready","Interactive/Background","11/30/1999 12:00:00 AM","267011","Microsoft Corporation","%SystemRoot%\System32\WiFiTask.exe ","N/A","Background task for performing per user and web interactions","Enabled","Disabled","","INTERACTIVE","Disabled","00:10:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"WINDOWSCLIENT","\Microsoft\Windows\WDI\ResolutionHost","N/A","Ready","Interactive/Background","1/31/2025 1:20:06 AM","1073807364","Microsoft Corporation","COM handler","N/A","The Windows Diagnostic Infrastructure Resolution host enables interactive resolutions for system problems detected by the Diagnostic Policy Service. It is triggered when necessary by the Diagnostic Policy Service in the appropriate user session. If the ","Enabled","Disabled","","INTERACTIVE","Disabled","Disabled","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"WINDOWSCLIENT","\Microsoft\Windows\Windows Defender\Windows Defender Cache Maintenance","N/A","Ready","Interactive/Background","4/30/2025 3:58:01 AM","0","N/A","C:\ProgramData\Microsoft\Windows Defender\platform\4.18.24090.11-0\MpCmdRun.exe -IdleTask -TaskName WdCacheMaintenance","N/A","Periodic maintenance task.","Enabled","Disabled","No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"WINDOWSCLIENT","\Microsoft\Windows\Windows Defender\Windows Defender Cleanup","N/A","Ready","Interactive/Background","4/30/2025 3:58:01 AM","0","N/A","C:\ProgramData\Microsoft\Windows Defender\platform\4.18.24090.11-0\MpCmdRun.exe -IdleTask -TaskName WdCleanup","N/A","Periodic cleanup task.","Enabled","Disabled","No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"WINDOWSCLIENT","\Microsoft\Windows\Windows Defender\Windows Defender Scheduled Scan","N/A","Ready","Interactive/Background","4/30/2025 3:58:01 AM","2","N/A","C:\ProgramData\Microsoft\Windows Defender\platform\4.18.24090.11-0\MpCmdRun.exe Scan -ScheduleJob -ScanTrigger 55 -IdleScheduledJob","N/A","Periodic scan task.","Enabled","Disabled","No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"WINDOWSCLIENT","\Microsoft\Windows\Windows Defender\Windows Defender Verification","N/A","Ready","Interactive/Background","4/30/2025 3:58:01 AM","0","N/A","C:\ProgramData\Microsoft\Windows Defender\platform\4.18.24090.11-0\MpCmdRun.exe -IdleTask -TaskName WdVerification","N/A","Periodic verification task.","Enabled","Disabled","No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"WINDOWSCLIENT","\Microsoft\Windows\Windows Error Reporting\QueueReporting","4/30/2025 6:44:38 PM","Ready","Interactive/Background","4/30/2025 2:27:13 PM","0","Microsoft Corporation","%windir%\system32\wermgr.exe -upload","N/A","Windows Error Reporting task to process queued reports.","Enabled","Disabled","","SYSTEM","Disabled","Disabled","Scheduling data is not available in this format.","At system start up","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"WINDOWSCLIENT","\Microsoft\Windows\Windows Error Reporting\QueueReporting","4/30/2025 6:11:52 PM","Ready","Interactive/Background","4/30/2025 2:27:13 PM","0","Microsoft Corporation","%windir%\system32\wermgr.exe -upload","N/A","Windows Error Reporting task to process queued reports.","Enabled","Disabled","","SYSTEM","Disabled","Disabled","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"WINDOWSCLIENT","\Microsoft\Windows\Windows Error Reporting\QueueReporting","4/30/2025 6:26:27 PM","Ready","Interactive/Background","4/30/2025 2:27:13 PM","0","Microsoft Corporation","%windir%\system32\wermgr.exe -upload","N/A","Windows Error Reporting task to process queued reports.","Enabled","Disabled","","SYSTEM","Disabled","Disabled","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"WINDOWSCLIENT","\Microsoft\Windows\Windows Error Reporting\QueueReporting","4/30/2025 6:31:46 PM","Ready","Interactive/Background","4/30/2025 2:27:13 PM","0","Microsoft Corporation","%windir%\system32\wermgr.exe -upload","N/A","Windows Error Reporting task to process queued reports.","Enabled","Disabled","","SYSTEM","Disabled","Disabled","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"WINDOWSCLIENT","\Microsoft\Windows\Windows Error Reporting\QueueReporting","4/30/2025 6:44:32 PM","Ready","Interactive/Background","4/30/2025 2:27:13 PM","0","Microsoft Corporation","%windir%\system32\wermgr.exe -upload","N/A","Windows Error Reporting task to process queued reports.","Enabled","Disabled","","SYSTEM","Disabled","Disabled","Scheduling data is not available in this format.","One Time Only, Hourly ","2:00:00 AM","1/1/2015","N/A","N/A","N/A","4 Hour(s), 0 Minute(s)","None","Disabled","Disabled"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"WINDOWSCLIENT","\Microsoft\Windows\Windows Filtering Platform\BfeOnServiceStartTypeChange","N/A","Ready","Interactive/Background","11/30/1999 12:00:00 AM","267011","Microsoft Corporation","%windir%\system32\rundll32.exe bfe.dll,BfeOnServiceStartTypeChange","N/A","This task adjusts the start type for firewall-triggered services when the start type of the Base Filtering Engine (BFE) is disabled.","Enabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","When an event occurs","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
